Id,Label
3622,517110
3623,567710
3624,510101010
3625,24101010
3626,713810
3627,6541010
3628,3631010
3629,0311010
3630,910101010
3631,691310
3632,4701010
3633,4761010
3634,37101010
3635,466910
3636,4751010
3637,910101010
3638,82874
3639,810101010
3640,00101010
3641,84101010
3642,6461010
3643,223810
3644,74025
3645,110101010
3646,61101010
3647,98101010
3648,81258
3649,301310
3650,810101010
3651,511510
3652,4061010
3653,992410
3654,06063
3655,969710
3656,759610
3657,859810
3658,10941
3659,9631010
3660,416610
3661,910101010
3662,510101010
3663,29101010
3664,14213
3665,08101010
3666,02101010
3667,110101010
3668,15101010
3669,046110
3670,2361010
3671,8471010
3672,34084
3673,210101010
3674,89101010
3675,110101010
3676,6111010
3677,58101010
3678,610101010
3679,410101010
3680,510101010
3681,210101010
3682,98101010
3683,524710
3684,810101010
3685,610101010
3686,210101010
3687,1161010
3688,410101010
3689,110101010
3690,67098
3691,709310
3692,61807
3693,1811010
3694,1581010
3695,610101010
3696,551110
3697,977910
3698,910101010
3699,2891010
3700,25101010
3701,149610
3702,554510
3703,030910
3704,69101010
3705,210101010
3706,01661
3707,36149
3708,147810
3709,833110
3710,73011
3711,910101010
3712,15101010
3713,3411010
3714,247610
3715,110101010
3716,5691010
3717,710101010
3718,110101010
3719,30101010
3720,3971010
3721,151810
3722,141210
3723,84101010
3724,810101010
3725,71101010
3726,302010
3727,12419
3728,810101010
3729,80609
3730,5881010
3731,40101010
3732,91823
3733,1271010
3734,983610
3735,709610
3736,110101010
3737,210101010
3738,910101010
3739,030410
3740,14791
3741,883910
3742,1491010
3743,565610
3744,210101010
3745,710101010
3746,110101010
3747,774710
3748,46101010
3749,2851010
3750,3481010
3751,32101010
3752,55101010
3753,2201010
3754,21347
3755,4201010
3756,410101010
3757,610101010
3758,010101010
3759,27098
3760,7491010
3761,6421010
3762,63101010
3763,200210
3764,0251010
3765,910101010
3766,060010
3767,32199
3768,610101010
3769,3081010
3770,3241010
3771,65921
3772,98547
3773,9891010
3774,910101010
3775,88101010
3776,9231010
3777,43166
3778,610101010
3779,33101010
3780,03101010
3781,710101010
3782,8011010
3783,510101010
3784,80424
3785,3501010
3786,30652
3787,510101010
3788,198210
3789,68101010
3790,19731
3791,447610
3792,6731010
3793,671810
3794,79343
3795,32101010
3796,86172
3797,29101010
3798,710101010
3799,44101010
3800,723810
3801,810810
3802,70615
3803,7261010
3804,12101010
3805,8151010
3806,095310
3807,53465
3808,89007
3809,03101010
3810,910101010
3811,49584
3812,77492
3813,640710
3814,97101010
3815,78101010
3816,01630
3817,522510
3818,1691010
3819,19110
3820,319410
3821,75101010
3822,74408
3823,57101010
3824,12101010
3825,332510
3826,15646
3827,78225
3828,9321010
3829,81700
3830,6061010
3831,910101010
3832,42449
3833,84101010
3834,710101010
3835,87101010
3836,73652
3837,8191010
3838,95101010
3839,910101010
3840,110101010
3841,210101010
3842,94170
3843,237610
3844,730310
3845,810101010
3846,226910
3847,825110
3848,069310
3849,210101010
3850,88299
3851,38212
3852,410101010
3853,54101010
3854,728610
3855,5281010
3856,157810
3857,3691010
3858,2101010
3859,010101010
3860,07828
3861,010101010
3862,24101010
3863,210101010
3864,0541010
3865,110101010
3866,888710
3867,034410
3868,9571010
3869,781810
3870,349210
3871,80489
3872,25101010
3873,97145
3874,13101010
3875,42511
3876,24116
3877,6421010
3878,51101010
3879,7561010
3880,51734
3881,974310
3882,29101010
3883,51461
3884,4691010
3885,220510
3886,646310
3887,410101010
3888,9111010
3889,69101010
3890,494010
3891,08850
3892,43933
3893,96101010
3894,210101010
3895,710101010
3896,510101010
3897,610101010
3898,44886
3899,55101010
3900,80162
3901,7841010
3902,6141010
3903,81398
3904,21101010
3905,1781010
3906,514110
3907,410101010
3908,910101010
3909,110101010
3910,334810
3911,343210
3912,27307
3913,114010
3914,1601010
3915,157410
3916,24741
3917,1021010
3918,110101010
3919,3761010
3920,905910
3921,54101010
3922,8671010
3923,33101010
3924,01692
3925,910101010
3926,04101010
3927,293510
3928,7701010
3929,410101010
3930,7711010
3931,0051010
3932,646910
3933,910101010
3934,74781
3935,3761010
3936,297110
3937,0271010
3938,640510
3939,6671010
3940,8591010
3941,5401010
3942,810101010
3943,110101010
3944,010101010
3945,110101010
3946,89101010
3947,774410
3948,894010
3949,516210
3950,804710
3951,65715
3952,41101010
3953,47960
3954,2731010
3955,144510
3956,959310
3957,110101010
3958,7491010
3959,210101010
3960,8221010
3961,365810
3962,029110
3963,2561010
3964,19063
3965,60101010
3966,0491010
3967,274410
3968,2631010
3969,56101010
3970,721410
3971,652210
3972,710101010
3973,049010
3974,810101010
3975,82101010
3976,77244
3977,75101010
3978,72934
3979,754810
3980,910101010
3981,112110
3982,110101010
3983,87390
3984,7231010
3985,71101010
3986,50101010
3987,85663
3988,49101010
3989,83101010
3990,0451010
3991,75501
3992,42477
3993,02766
3994,87101010
3995,02101010
3996,4011010
3997,210101010
3998,20867
3999,03101010
4000,3591010
4001,1971010
4002,910101010
4003,6241010
4004,88101010
4005,567610
4006,96101010
4007,339010
4008,1691010
4009,56593
4010,52131
4011,4381010
4012,910101010
4013,0731010
4014,768210
4015,610101010
4016,372010
4017,510101010
4018,03101010
4019,1251010
4020,5101010
4021,710101010
4022,02488
4023,22536
4024,8501010
4025,818010
4026,310101010
4027,410101010
4028,20193
4029,96902
4030,210101010
4031,2361010
4032,82101010
4033,4691010
4034,1451010
4035,8871010
4036,810101010
4037,420610
4038,910101010
4039,110101010
4040,410101010
4041,08167
4042,310101010
4043,0791010
4044,9301010
4045,06516
4046,377610
4047,18101010
4048,28529
4049,9321010
4050,9481010
4051,38410
4052,41868
4053,31101010
4054,71523
4055,975210
4056,810101010
4057,82101010
4058,704710
4059,38101010
4060,12949
4061,453610
4062,147610
4063,44101010
4064,331510
4065,62101010
4066,13101010
4067,22101010
4068,0431010
4069,4371010
4070,22045
4071,653910
4072,2581010
4073,4181010
4074,410101010
4075,698410
4076,310101010
4077,502210
4078,3661010
4079,120910
4080,810101010
4081,8211010
4082,410101010
4083,14101010
4084,04587
4085,110101010
4086,410101010
4087,810101010
4088,010101010
4089,114110
4090,510101010
4091,986510
4092,74317
4093,412710
4094,07732
4095,167410
4096,527110
4097,62336
4098,4731010
4099,07101010
4100,1431010
4101,482810
4102,31784
4103,00101010
4104,292310
4105,7351010
4106,41233
4107,410101010
4108,110101010
4109,953910
4110,06101010
4111,045510
4112,7911010
4113,4861010
4114,28101010
4115,028610
4116,15101010
4117,3261010
4118,3161010
4119,9751010
4120,12415
4121,010101010
4122,24511
4123,0231010
4124,663810
4125,46101010
4126,20766
4127,610101010
4128,913610
4129,51101010
4130,81101010
4131,013810
4132,52969
4133,008310
4134,19826
4135,710101010
4136,6961010
4137,954310
4138,977710
4139,20512
4140,18101010
4141,285710
4142,510101010
4143,94001
4144,84084
4145,828110
4146,81101010
4147,710101010
4148,15975
4149,9921010
4150,269810
4151,010101010
4152,197610
4153,4111010
4154,67101010
4155,687110
4156,39353
4157,34101010
4158,96101010
4159,910101010
4160,910101010
4161,848910
4162,610101010
4163,23101010
4164,96729
4165,73101010
4166,24101010
4167,540910
4168,57101010
4169,852810
4170,4001010
4171,422710
4172,2941010
4173,8351010
4174,510101010
4175,013410
4176,4811010
4177,839610
4178,19444
4179,810101010
4180,803910
4181,85366
4182,4231010
4183,9081010
4184,16101010
4185,54127
4186,31101010
4187,34101010
4188,91140
4189,77101010
4190,357110
4191,5401010
4192,28101010
4193,41070
4194,010101010
4195,28985
4196,410101010
4197,36227
4198,7901010
4199,1541010
4200,40934
4201,076210
4202,20544
4203,42321
4204,76836
4205,57556
4206,0711010
4207,81101010
4208,81301
4209,120510
4210,910101010
4211,965910
4212,96101010
4213,1331010
4214,55221
4215,210101010
4216,110101010
4217,5591010
4218,250310
4219,910101010
4220,49412
4221,53101010
4222,991110
4223,910101010
4224,8551010
4225,51397
4226,310101010
4227,701810
4228,671510
4229,0621010
4230,5351010
4231,253210
4232,72450
4233,64109
4234,910101010
4235,94415
4236,49398
4237,72101010
4238,89297
4239,6371010
4240,49101010
4241,410101010
4242,810101010
4243,010101010
4244,1111010
4245,010101010
4246,5551010
4247,781010
4248,60601
4249,810101010
4250,110101010
4251,710101010
4252,610101010
4253,96570
4254,957910
4255,18101010
4256,48101010
4257,3861010
4258,5511010
4259,7531010
4260,959510
4261,52696
4262,7721010
4263,19101010
4264,710101010
4265,810101010
4266,22101010
4267,06570
4268,11984
4269,326210
4270,363210
4271,110101010
4272,729810
4273,91975
4274,3921010
4275,778010
4276,010101010
4277,859310
4278,75101010
4279,0281010
4280,34164
4281,89101010
4282,6821010
4283,5941010
4284,610101010
4285,07493
4286,310101010
4287,98101010
4288,310101010
4289,80987
4290,53101010
4291,82943
4292,8841010
4293,110101010
4294,36431
4295,70153
4296,002610
4297,37101010
4298,67266
4299,7221010
4300,641210
4301,26101010
4302,98101010
4303,11779
4304,110101010
4305,110101010
4306,94101010
4307,17026
4308,4691010
4309,65101010
4310,910101010
4311,010101010
4312,1911010
4313,610101010
4314,738310
4315,25472
4316,3281010
4317,910101010
4318,20101010
4319,82101010
4320,49101010
4321,310101010
4322,05101010
4323,88101010
4324,78177
4325,75101010
4326,84421
4327,110101010
4328,829610
4329,291510
4330,38101010
4331,4781010
4332,66101010
4333,7391010
4334,66101010
4335,45101010
4336,29101010
4337,34381
4338,11205
4339,9951010
4340,7951010
4341,91101010
4342,810101010
4343,910101010
4344,91101010
4345,110101010
4346,0751010
4347,7151010
4348,7011010
4349,73647
4350,13990
4351,610101010
4352,97101010
4353,62101010
4354,596910
4355,310101010
4356,47697
4357,91685
4358,910101010
4359,210101010
4360,251910
4361,240210
4362,78036
4363,753010
4364,910101010
4365,966610
4366,9971010
4367,010101010
4368,910101010
4369,90525
4370,310101010
4371,2221010
4372,110101010
4373,810101010
4374,010101010
4375,510101010
4376,2551010
4377,1331010
4378,067410
4379,839210
4380,27101010
4381,4091010
4382,9271010
4383,310101010
4384,251710
4385,98082
4386,610101010
4387,110101010
4388,97101010
4389,510101010
4390,13103
4391,321110
4392,410101010
4393,06674
4394,310101010
4395,610101010
4396,710101010
4397,044610
4398,362310
4399,110101010
4400,5551010
4401,110101010
4402,030310
4403,47101010
4404,010101010
4405,31101010
4406,93226
4407,051110
4408,560510
4409,86610
4410,92101010
4411,0011010
4412,310101010
4413,896310
4414,0991010
4415,67616
4416,410101010
4417,010101010
4418,62474
4419,94101010
4420,710101010
4421,810101010
4422,526810
4423,7441010
4424,510101010
4425,1271010
4426,010101010
4427,228210
4428,110810
4429,2631010
4430,665210
4431,863310
4432,610101010
4433,111310
4434,03991
4435,177110
4436,380610
4437,970910
4438,28101010
4439,51723
4440,932110
4441,1201010
4442,20101010
4443,55894
4444,11101010
4445,9881010
4446,91631
4447,53704
4448,8901010
4449,44191
4450,852110
4451,595710
4452,3921010
4453,55328
4454,17101010
4455,94302
4456,610101010
4457,510101010
4458,3221010
4459,98101010
4460,5211010
4461,8161010
4462,437610
4463,910101010
4464,85101010
4465,47661
4466,505810
4467,37101010
4468,536810
4469,710101010
4470,87753
4471,60101010
4472,237510
4473,15101010
4474,59101010
4475,185210
4476,96101010
4477,77101010
4478,2881010
4479,23101010
4480,68624
4481,2041010
4482,26101010
4483,46101010
4484,7471010
4485,310101010
4486,98101010
4487,166510
4488,058110
4489,650210
4490,738710
4491,240010
4492,7571010
4493,2901010
4494,210101010
4495,061110
4496,98351
4497,25598
4498,010101010
4499,74976
4500,727010
4501,58134
4502,6811010
4503,11908
4504,580310
4505,910101010
4506,710101010
4507,879710
4508,550710
4509,1451010
4510,52159
4511,815310
4512,39101010
4513,0671010
4514,910101010
4515,310101010
4516,010101010
4517,16101010
4518,166410
4519,7051010
4520,49101010
4521,38101010
4522,810101010
4523,5451010
4524,310101010
4525,73101010
4526,8501010
4527,91101010
4528,96101010
4529,62084
4530,41101010
4531,086410
4532,2191010
4533,82101010
4534,825210
4535,510101010
4536,79101010
4537,7811010
4538,29138
4539,260410
4540,010101010
4541,6271010
4542,8301010
4543,35997
4544,610101010
4545,5831010
4546,75101010
4547,910101010
4548,810101010
4549,810101010
4550,99101010
4551,96882
4552,810101010
4553,57178
4554,063610
4555,5761010
4556,423810
4557,282610
4558,57913
4559,69101010
4560,0111010
4561,40101010
4562,488210
4563,9101010
4564,17168
4565,68520
4566,01101010
4567,110101010
4568,2111010
4569,41101010
4570,510101010
4571,715810
4572,318110
4573,110101010
4574,510101010
4575,2021010
4576,57101010
4577,0821010
4578,77101010
4579,33399
4580,99176
4581,89266
4582,6111010
4583,0011010
4584,51101010
4585,9221010
4586,926110
4587,86101010
4588,07716
4589,8911010
4590,835010
4591,210101010
4592,5731010
4593,510101010
4594,11158
4595,1591010
4596,56701
4597,3931010
4598,332810
4599,82101010
4600,43354
4601,0201010
4602,584210
4603,310101010
4604,710101010
4605,6281010
4606,110101010
4607,010101010
4608,410101010
4609,76952
4610,01101010
4611,110101010
4612,2471010
4613,8481010
4614,310101010
4615,610101010
4616,3001010
4617,2051010
4618,114610
4619,338810
4620,510101010
4621,84198
4622,9081010
4623,546610
4624,14541
4625,667110
4626,33968
4627,064110
4628,7541010
4629,310101010
4630,862710
4631,210101010
4632,47101010
4633,33101010
4634,810101010
4635,9561010
4636,795310
4637,310101010
4638,61189
4639,791410
4640,746910
4641,41478
4642,3521010
4643,210210
4644,32101010
4645,00560
4646,4211010
4647,48101010
4648,1661010
4649,77772
4650,41101010
4651,99220
4652,32214
4653,910101010
4654,61517
4655,59094
4656,010101010
4657,3681010
4658,97101010
4659,710101010
4660,52101010
4661,11830
4662,710101010
4663,83511
4664,865910
4665,78101010
4666,110101010
4667,310101010
4668,12785
4669,3141010
4670,13391
4671,310101010
4672,46671
4673,324710
4674,576810
4675,01826
4676,726310
4677,0931010
4678,35101010
4679,43943
4680,2971010
4681,7741010
4682,6451010
4683,87101010
4684,537510
4685,8651010
4686,210510
4687,38101010
4688,310101010
4689,0121010
4690,019010
4691,30747
4692,054010
4693,2321010
4694,98761
4695,8681010
4696,90674
4697,910101010
4698,810101010
4699,88101010
4700,7421010
4701,365010
4702,03101010
4703,8401010
4704,470010
4705,65101010
4706,097110
4707,643210
4708,051810
4709,8181010
4710,6701010
4711,3341010
4712,54223
4713,810101010
4714,3101010
4715,55101010
4716,3381010
4717,13101010
4718,1121010
4719,234110
4720,210101010
4721,648610
4722,19526
4723,22134
4724,110101010
4725,200210
4726,51553
4727,010101010
4728,210101010
4729,24101010
4730,98101010
4731,75680
4732,50101010
4733,4821010
4734,8211010
4735,2461010
4736,210101010
4737,53101010
4738,7551010
4739,09691
4740,93101010
4741,54101010
4742,103410
4743,51101010
4744,710101010
4745,14357
4746,28543
4747,275910
4748,710101010
4749,6461010
4750,410101010
4751,2481010
4752,84101010
4753,5931010
4754,310101010
4755,02431
4756,169410
4757,293010
4758,6251010
4759,3341010
4760,756610
4761,949310
4762,99101010
4763,94734
4764,310101010
4765,310101010
4766,410101010
4767,62523
4768,910101010
4769,83417
4770,588710
4771,5661010
4772,2491010
4773,37101010
4774,86315
4775,00598
4776,910101010
4777,0591010
4778,810101010
4779,610101010
4780,723810
4781,962010
4782,139610
4783,379410
4784,77812
4785,110101010
4786,262710
4787,87101010
4788,59101010
4789,110101010
4790,910101010
4791,545410
4792,82044
4793,85556
4794,536510
4795,0831010
4796,410101010
4797,37101010
4798,810101010
4799,130610
4800,78567
4801,88155
4802,210101010
4803,010101010
4804,256910
4805,79101010
4806,08391
4807,22411
4808,284310
4809,622510
4810,78101010
4811,8191010
4812,35138
4813,05603
4814,9701010
4815,96101010
4816,26484
4817,1111010
4818,7561010
4819,56101010
4820,98101010
4821,09101010
4822,310101010
4823,35101010
4824,536410
4825,9451010
4826,60967
4827,2811010
4828,810101010
4829,37012
4830,20880
4831,010101010
4832,84101010
4833,3521010
4834,70079
4835,816610
4836,987910
4837,901410
4838,2271010
4839,4531010
4840,71101010
4841,510101010
4842,37149
4843,32101010
4844,110101010
4845,710101010
4846,19101010
4847,27101010
4848,83663
4849,528310
4850,510101010
4851,8531010
4852,732010
4853,81370
4854,34101010
4855,1961010
4856,2811010
4857,610101010
4858,0521010
4859,4141010
4860,30499
4861,3811010
4862,1871010
4863,2621010
4864,7601010
4865,32101010
4866,7381010
4867,1891010
4868,22550
4869,31440
4870,84101010
4871,7151010
4872,410101010
4873,610101010
4874,91101010
4875,91101
4876,718610
4877,98669
4878,86278
4879,310101010
4880,37101010
4881,4761010
4882,495610
4883,032410
4884,82101010
4885,86101010
4886,4251010
4887,97101010
4888,19717
4889,9821010
4890,179910
4891,61101010
4892,5701010
4893,827910
4894,1281010
4895,647310
4896,2621010
4897,1141010
4898,82101010
4899,022110
4900,1661010
4901,0191010
4902,6261010
4903,34380
4904,269510
4905,713810
4906,505610
4907,500910
4908,4171010
4909,81563
4910,8481010
4911,8421010
4912,82722
4913,243710
4914,910101010
4915,502010
4916,665410
4917,42101010
4918,010101010
4919,510101010
4920,855110
4921,091210
4922,410101010
4923,472110
4924,83177
4925,72101010
4926,549610
4927,07727
4928,710101010
4929,43101010
4930,49101010
4931,509610
4932,310101010
4933,010101010
4934,37101010
4935,11101010
4936,2721010
4937,83943
4938,30148
4939,092310
4940,920010
4941,010101010
4942,77182
4943,526810
4944,943110
4945,90118
4946,944910
4947,2531010
4948,710101010
4949,710101010
4950,510101010
4951,43101010
4952,36093
4953,28123
4954,57101010
4955,2141010
4956,543510
4957,83980
4958,44101010
4959,210101010
4960,010101010
4961,65101010
4962,210101010
4963,435410
4964,310101010
4965,76130
4966,28993
4967,514210
4968,34101010
4969,95101010
4970,3131010
4971,887010
4972,037010
4973,710101010
4974,8621010
4975,19101010
4976,937610
4977,310910
4978,718510
4979,44181
4980,294910
4981,6771010
4982,18101010
4983,010101010
4984,54101010
4985,4201010
4986,27877
4987,72327
4988,9371010
4989,0591010
4990,305810
4991,41271
4992,210101010
4993,495010
4994,69101010
4995,180610
4996,860610
4997,610101010
4998,73101010
4999,5381010
5000,510101010
5001,110101010
5002,07101010
5003,02101010
5004,47111
5005,0351010
5006,1221010
5007,155510
5008,210101010
5009,81101010
5010,310101010
5011,4671010
5012,110101010
5013,49385
5014,42090
5015,28101010
5016,55101010
5017,86648
5018,0311010
5019,36294
5020,410101010
5021,91101010
5022,129310
5023,5671010
5024,8711010
5025,310101010
5026,811810
5027,20101010
5028,310101010
5029,85101010
5030,465910
5031,210101010
5032,1941010
5033,44101010
5034,710101010
5035,3421010
5036,54101010
5037,2681010
5038,35782
5039,263310
5040,110910
5041,134510
5042,310101010
5043,710101010
5044,709810
5045,28573
5046,741910
5047,872510
5048,910101010
5049,545310
5050,110101010
5051,310101010
5052,41421
5053,110101010
5054,410101010
5055,1451010
5056,09101010
5057,24692
5058,2491010
5059,87646
5060,33129
5061,6941010
5062,2201010
5063,9431010
5064,449510
5065,1611010
5066,895210
5067,63111
5068,93620
5069,32851
5070,410101010
5071,6891010
5072,510101010
5073,631310
5074,210101010
5075,010101010
5076,86101010
5077,248510
5078,010101010
5079,10101010
5080,210101010
5081,55101010
5082,010101010
5083,010101010
5084,8281010
5085,79101010
5086,910101010
5087,961810
5088,814710
5089,24101010
5090,893910
5091,80101010
5092,1431010
5093,310101010
5094,410101010
5095,110101010
5096,63101010
5097,7471010
5098,20101010
5099,110101010
5100,31863
5101,710101010
5102,92101010
5103,71101010
5104,210101010
5105,679510
5106,494810
5107,710101010
5108,510101010
5109,48911
5110,3561010
5111,69101010
5112,67101010
5113,9941010
5114,38891
5115,53593
5116,810101010
5117,110101010
5118,42101010
5119,026810
5120,83795
5121,4101010
5122,72101010
5123,4191010
5124,3941010
5125,04101010
5126,49101010
5127,37101010
5128,20101010
5129,510101010
5130,356910
5131,22101010
5132,7101010
5133,6561010
5134,1191010
5135,610101010
5136,18101010
5137,10101010
5138,130610
5139,70101010
5140,92101010
5141,734310
5142,40954
5143,93101010
5144,95101010
5145,9611010
5146,999710
5147,510101010
5148,58141
5149,910101010
5150,970410
5151,4131010
5152,78101010
5153,610101010
5154,1851010
5155,192210
5156,144310
5157,5011010
5158,08395
5159,705110
5160,96101010
5161,310101010
5162,943010
5163,40101010
5164,89101010
5165,6931010
5166,17856
5167,164810
5168,3661010
5169,798710
5170,86101010
5171,210101010
5172,42101010
5173,46101010
5174,610101010
5175,782510
5176,910101010
5177,9701010
5178,240710
5179,03101010
5180,5531010
5181,69101010
5182,88779
5183,32101010
5184,210101010
5185,75335
5186,810101010
5187,295510
5188,582510
5189,94175
5190,695410
5191,65101010
5192,14101010
5193,96173
5194,7181010
5195,110101010
5196,44101010
5197,648910
5198,02935
5199,5791010
5200,4621010
5201,346810
5202,54101010
5203,09123
5204,810101010
5205,310101010
5206,67101010
5207,675010
5208,610101010
5209,9061010
5210,77121
5211,43529
5212,410101010
5213,110101010
5214,3351010
5215,73101010
5216,5351010
5217,1131010
5218,14956
5219,224010
5220,74101010
5221,47997
5222,66101010
5223,2611010
5224,110101010
5225,7651010
5226,4701010
5227,99101010
5228,731410
5229,4141010
5230,43138
5231,68676
5232,5221010
5233,0501010
5234,466910
5235,628510
5236,5711010
5237,57215
5238,410101010
5239,675910
5240,460210
5241,150110
5242,44485
5243,40998
5244,94101010
5245,55196
5246,97954
5247,69638
5248,64253
5249,210101010
5250,90914
5251,18362
5252,410101010
5253,445710
5254,06101010
5255,8901010
5256,988510
5257,864610
5258,1941010
5259,27101010
5260,12183
5261,71101010
5262,53101010
5263,732910
5264,5711010
5265,57101010
5266,010101010
5267,658310
5268,355610
5269,4631010
5270,2631010
5271,810101010
5272,48101010
5273,3381010
5274,05820
5275,810101010
5276,50404
5277,31971
5278,013110
5279,610101010
5280,55653
5281,933410
5282,4751010
5283,25213
5284,040610
5285,69101010
5286,57101010
5287,610101010
5288,710101010
5289,824210
5290,1941010
5291,110101010
5292,60101010
5293,58101010
5294,110101010
5295,410101010
5296,10101010
5297,77107
5298,637910
5299,81101010
5300,910101010
5301,94527
5302,66101010
5303,010101010
5304,92614
5305,3551010
5306,01101010
5307,110101010
5308,7501010
5309,250210
5310,73592
5311,910101010
5312,6921010
5313,78565
5314,110101010
5315,270710
5316,2491010
5317,764710
5318,8701010
5319,424610
5320,92101010
5321,89101010
5322,790410
5323,95101010
5324,73218
5325,43101010
5326,0191010
5327,80354
5328,245510
5329,738110
5330,70998
5331,39224
5332,610101010
5333,7001010
5334,93267
5335,995010
5336,17101010
5337,092910
5338,2231010
5339,06101010
5340,84101010
5341,910101010
5342,156810
5343,410101010
5344,678510
5345,69346
5346,0121010
5347,1961010
5348,910101010
5349,310101010
5350,84101010
5351,41851
5352,442410
5353,563010
5354,25101010
5355,710101010
5356,3001010
5357,956910
5358,53827
5359,598010
5360,21150
5361,610101010
5362,54101010
5363,510101010
5364,69726
5365,029310
5366,53101010
5367,2081010
5368,6431010
5369,810101010
5370,21101010
5371,710101010
5372,91911
5373,31455
5374,067210
5375,8941010
5376,79101010
5377,86201
5378,710101010
5379,8311010
5380,7731010
5381,710101010
5382,48101010
5383,58101010
5384,732810
5385,803410
5386,664210
5387,12906
5388,582910
5389,710101010
5390,08263
5391,88101010
5392,20617
5393,59101010
5394,82101010
5395,955710
5396,09655
5397,83101010
5398,76136
5399,72298
5400,35101010
5401,565710
5402,95101010
5403,210101010
5404,82101010
5405,484310
5406,01306
5407,821710
5408,7731010
5409,39101010
5410,110101010
5411,60101010
5412,110101010
5413,73101010
5414,6201010
5415,78101010
5416,52101010
5417,435110
5418,371810
5419,51101010
5420,510101010
5421,37101010
5422,50491
5423,74105
5424,4241010
5425,78101010
5426,610101010
5427,210101010
5428,957110
5429,4781010
5430,215710
5431,910101010
5432,61101010
5433,243610
5434,06635
5435,0281010
5436,5171010
5437,410101010
5438,3701010
5439,210101010
5440,6561010
5441,649710
5442,910101010
5443,61101010
5444,010101010
5445,110101010
5446,809010
5447,41101010
5448,110101010
5449,380810
5450,871710
5451,0921010
5452,9891010
5453,410101010
5454,710101010
5455,96101010
5456,6191010
5457,29091
5458,11101010
5459,363510
5460,64363
5461,90101010
5462,69101010
5463,63101010
5464,410101010
5465,37101010
5466,4111010
5467,810101010
5468,13101010
5469,28045
5470,0961010
5471,18801
5472,68345
5473,48101010
5474,110101010
5475,49101010
5476,209810
5477,53342
5478,210101010
5479,010101010
5480,810101010
5481,8011010
5482,087510
5483,910101010
5484,15101010
5485,33101010
5486,310101010
5487,6341010
5488,110101010
5489,179510
5490,24527
5491,22552
5492,62633
5493,8631010
5494,410101010
5495,64101010
5496,310101010
5497,5741010
5498,30916
5499,335210
5500,466310
5501,98101010
5502,8641010
5503,636410
5504,81266
5505,410101010
5506,10101010
5507,610101010
5508,499410
5509,606410
5510,42101010
5511,0181010
5512,842210
5513,280710
5514,556410
5515,65101010
5516,210101010
5517,38362
5518,058010
5519,0071010
5520,8551010
5521,20063
5522,76101010
5523,25101010
5524,74101010
5525,910101010
5526,757210
5527,14812
5528,7851010
5529,310101010
5530,97266
5531,6181010
5532,81790
5533,91101010
5534,210101010
5535,55101010
5536,510101010
5537,67171
5538,50655
5539,54993
5540,64839
5541,38478
5542,210101010
5543,129010
5544,960810
5545,74101010
5546,91101010
5547,38908
5548,85000
5549,710101010
5550,62101010
5551,95714
5552,7881010
5553,610101010
5554,710101010
5555,755410
5556,2901010
5557,29101010
5558,72555
5559,5421010
5560,39316
5561,010101010
5562,30686
5563,51101010
5564,03153
5565,510101010
5566,557310
5567,50101010
5568,671410
5569,80066
5570,74186
5571,62101010
5572,45299
5573,8351010
5574,7121010
5575,110101010
5576,80101010
5577,314910
5578,129710
5579,10426
5580,310101010
5581,3111010
5582,700410
5583,50101010
5584,90093
5585,8021010
5586,74564
5587,45290
5588,50101010
5589,46101010
5590,710101010
5591,477610
5592,117610
5593,567910
5594,640510
5595,59232
5596,038210
5597,894310
5598,510101010
5599,07312
5600,74101010
5601,15514
5602,53101010
5603,94101010
5604,910101010
5605,1591010
5606,05101010
5607,287410
5608,8461010
5609,9081010
5610,952910
5611,71439
5612,52101010
5613,42962
5614,9111010
5615,3761010
5616,610101010
5617,92670
5618,010101010
5619,8321010
5620,84101010
5621,090710
5622,46101010
5623,9501010
5624,67294
5625,4651010
5626,2601010
5627,1331010
5628,27374
5629,30179
5630,032310
5631,0621010
5632,810101010
5633,86570
5634,22134
5635,110101010
5636,511610
5637,7581010
5638,19101010
5639,9221010
5640,310101010
5641,64101010
5642,09101010
5643,2661010
5644,2991010
5645,63363
5646,610101010
5647,62285
5648,26658
5649,075710
5650,933410
5651,53005
5652,210101010
5653,532810
5654,210101010
5655,310101010
5656,8821010
5657,94101010
5658,06528
5659,01394
5660,87727
5661,18313
5662,8731010
5663,3801010
5664,5271010
5665,4011010
5666,70101010
5667,310101010
5668,349410
5669,17101010
5670,96101010
5671,199010
5672,038810
5673,97101010
5674,9851010
5675,67101010
5676,1271010
5677,51797
5678,24271
5679,1151010
5680,0141010
5681,40101010
5682,0851010
5683,319810
5684,2101010
5685,6371010
5686,7341010
5687,97267
5688,291010
5689,04453
5690,48210
5691,708710
5692,8021010
5693,05771
5694,53101010
5695,442710
5696,6831010
5697,20497
5698,127210
5699,510101010
5700,07165
5701,21264
5702,431910
5703,95101010
5704,22620
5705,61101010
5706,45860
5707,7151010
5708,5051010
5709,26101010
5710,8841010
5711,8501010
5712,225210
5713,73101010
5714,310101010
5715,0531010
5716,03101010
5717,910101010
5718,85211
5719,34893
5720,03101010
5721,36973
5722,7271010
5723,33101010
5724,21101010
5725,96101010
5726,61325
5727,2851010
5728,26569
5729,231610
5730,017310
5731,152710
5732,27101010
5733,89101010
5734,483410
5735,6101010
5736,7161010
5737,47101010
5738,2071010
5739,02101010
5740,843110
5741,6281010
